memory_ratio,compress_ratio,miss_cost,load_dist,min_lat_pc_size,min_lat_pc_size_gb,min_lat,zero_ac_lat,zero_pc_lat,zero_ac_lat_to_min_lat,zero_pc_lat_to_min_lat,d_u,d_c
0.15,1.0,10,0,0.0,0.0,566143910.0,623859213.0,566143910.0,1.1019445797800775,1.0,6.6667,6.6667
0.15,1.0,10,1,0.0,0.0,372818268.0,391335769.0,372818268.0,1.0496689743754724,1.0,6.6667,6.6667
0.15,1.0,50,0,0.0,0.0,736187550.0,823859213.0,736187550.0,1.119088760737668,1.0,6.6667,6.6667
0.15,1.0,50,1,0.0,0.0,484278508.0,591334632.0,484278508.0,1.221063132539427,1.0,6.6667,6.6667
0.15,1.0,100,0,0.0,0.0,948742100.0,1073859213.0,948742100.0,1.1318768430324742,1.0,6.6667,6.6667
0.15,1.0,100,1,0.0,0.0,623603808.0,841333849.0,623603808.0,1.3491480298978547,1.0,6.6667,6.6667
0.2,0.1,10,0,0.1,1.0,54951276.0,60499655.0,493482015.0,1.1009690657592737,8.98035588836918,5.0,0.5
0.2,0.1,10,1,0.1,1.0,43401256.0,60499713.0,270047195.0,1.3939622622902894,6.222105530770815,5.0,0.5
0.2,0.1,50,0,0.1,1.0,234956716.0,260499655.0,653510615.0,1.1087133810637702,2.781408533987171,5.0,0.5
0.2,0.1,50,1,0.1,1.0,181784616.0,260499713.0,356875395.0,1.4330129728909513,1.9631770985505177,5.0,0.5
0.2,0.1,100,0,0.1,1.0,459963516.0,510499655.0,853546365.0,1.1098698858541642,1.8556827559340598,5.0,0.5
0.2,0.1,100,1,0.1,1.0,354763816.0,510499713.0,465410645.0,1.4389847272361058,1.3118887102060037,5.0,0.5
0.2,0.15,10,0,0.15,1.0,57969075.0,60749575.0,495682386.0,1.0479652297367175,8.550807236444605,5.0,0.75
0.2,0.15,10,1,0.15,1.0,51899970.0,60750068.0,271240053.0,1.170522218028257,5.226208281045249,5.0,0.75
0.2,0.15,50,0,0.15,1.0,247994515.0,260749575.0,655710986.0,1.0514328310849939,2.644054389670675,5.0,0.75
0.2,0.15,50,1,0.15,1.0,220150250.0,260750068.0,358068253.0,1.1844186776985264,1.6264721616259805,5.0,0.75
0.2,0.15,100,0,0.15,1.0,485526315.0,510749575.0,855746736.0,1.05195034588393,1.7625136054675017,5.0,0.75
0.2,0.15,100,1,0.05,0.3333,394077870.0,510750068.0,466603503.0,1.29606381601687,1.1840388372988313,5.0,0.75
0.2,0.2,10,0,0.2,1.0,60999925.0,60999925.0,497884738.0,1.0,8.162054920559328,5.0,1.0
0.2,0.2,10,1,0.2,1.0,61000166.0,61000166.0,272434324.0,1.0,4.46612430530107,5.0,1.0
0.2,0.2,50,0,0.2,1.0,260999925.0,260999925.0,657913338.0,1.0,2.5207414829716903,5.0,1.0
0.2,0.2,50,1,0.12,0.6,260058962.0,261000166.0,359262524.0,1.003619194634792,1.3814656539312036,5.0,1.0
0.2,0.2,100,0,0.2,1.0,510999925.0,510999925.0,857949088.0,1.0,1.67896127969099,5.0,1.0
0.2,0.2,100,1,0.05,0.25,419380715.0,511000166.0,467797774.0,1.2184636720837294,1.1154489399923886,5.0,1.0
0.2,0.25,10,0,0.2,0.8,192387787.0,192387787.0,500088552.0,1.0,2.599377849281046,5.0,1.25
0.2,0.25,10,1,0.2,0.8,95777663.0,95777663.0,273636951.0,1.0,2.857001752068225,5.0,1.25
0.2,0.25,50,0,0.2,0.8,392386641.0,392386641.0,660117152.0,1.0,1.6823130122821892,5.0,1.25
0.2,0.25,50,1,0.11,0.44,280845427.0,295777529.0,360465151.0,1.0531683999967711,1.2835001618167705,5.0,1.25
0.2,0.25,100,0,0.2,0.8,642386114.0,642386114.0,860152902.0,1.0,1.3389967237056435,5.0,1.25
0.2,0.25,100,1,0.07,0.28,442871063.0,545777529.0,469000401.0,1.2323621356132721,1.0589998764493673,5.0,1.25
0.2,0.3,10,0,0.2,0.6667,278005335.0,278005335.0,502295273.0,1.0,1.806782855444123,5.0,1.5
0.2,0.3,10,1,0.2,0.6667,119169799.0,119169799.0,274826505.0,1.0,2.3061757870381236,5.0,1.5
0.2,0.3,50,0,0.2,0.6667,478004877.0,478004877.0,662323873.0,1.0,1.3856006598861543,5.0,1.5
0.2,0.3,50,1,0.12,0.4,297541366.0,319169764.0,361654705.0,1.072690390216196,1.2154770607593433,5.0,1.5
0.2,0.3,100,0,0.2,0.6667,728004623.0,728004623.0,862359623.0,1.0,1.1845523994701337,5.0,1.5
0.2,0.3,100,1,0.08,0.2667,464898771.0,569169764.0,470189955.0,1.2242875212935334,1.0113813680096824,5.0,1.5
0.2,0.35,10,0,0.2,0.5714,340711622.0,340711622.0,504482858.0,1.0,1.4806740522634712,5.0,1.75
0.2,0.35,10,1,0.2,0.5714,136575240.0,136575240.0,276012756.0,1.0,2.020957502985168,5.0,1.75
0.2,0.35,50,0,0.2,0.5714,540711101.0,540711101.0,664511458.0,1.0,1.2289584156327502,5.0,1.75
0.2,0.35,50,1,0.13,0.3714,313360332.0,336575195.0,362840956.0,1.0740836048131326,1.157903279219145,5.0,1.75
0.2,0.35,100,0,0.2,0.5714,790710851.0,790710851.0,864547208.0,1.0,1.093379718903086,5.0,1.75
0.2,0.35,100,1,0.0,0.0,471376206.0,586575195.0,471376206.0,1.244388638063755,1.0,5.0,1.75
0.2,0.4,10,0,0.2,0.5,385942457.0,385942457.0,506687049.0,1.0,1.3128564629519368,5.0,2.0
0.2,0.4,10,1,0.19,0.475,149393039.0,149905745.0,277212802.0,1.0034319269721796,1.855593833926894,5.0,2.0
0.2,0.4,50,0,0.2,0.5,585941920.0,585941920.0,666715649.0,1.0,1.1378527909387333,5.0,2.0
0.2,0.4,50,1,0.14,0.35,327991053.0,349905671.0,364041002.0,1.0668146822895197,1.1099113791985051,5.0,2.0
0.2,0.4,100,0,0.2,0.5,835941684.0,835941684.0,866751399.0,1.0,1.0368562970237047,5.0,2.0
0.2,0.4,100,1,0.0,0.0,472576252.0,599905671.0,472576252.0,1.269436770174393,1.0,5.0,2.0
0.2,0.45,10,0,0.2,0.4444,423931304.0,423931304.0,508882715.0,1.0,1.2003895683060952,5.0,2.25
0.2,0.45,10,1,0.19,0.4222,159896317.0,161337358.0,278403632.0,1.0090123464194614,1.741150998493605,5.0,2.25
0.2,0.45,50,0,0.2,0.4444,623931177.0,623931177.0,668911315.0,1.0,1.0720915056950264,5.0,2.25
0.2,0.45,50,1,0.14,0.3111,342559275.0,361337315.0,365231832.0,1.0548169072345217,1.0661857922253017,5.0,2.25
0.2,0.45,100,0,0.0,0.0,868947065.0,873931081.0,868947065.0,1.0057356957641603,1.0,5.0,2.25
0.2,0.45,100,1,0.0,0.0,473767082.0,611337315.0,473767082.0,1.290375246037039,1.0,5.0,2.25
0.2,0.5,10,0,0.2,0.4,457510138.0,457510138.0,511094431.0,1.0,1.1171215423427403,5.0,2.5
0.2,0.5,10,1,0.19,0.38,170824263.0,171846523.0,279613597.0,1.0059842787086983,1.6368494269458667,5.0,2.5
0.2,0.5,50,0,0.2,0.4,657509782.0,657509782.0,671123031.0,1.0,1.0207042531878256,5.0,2.5
0.2,0.5,50,1,0.16,0.32,356988065.0,371846403.0,366441797.0,1.0416213858578158,1.0264819273439856,5.0,2.5
0.2,0.5,100,0,0.0,0.0,871158781.0,907509560.0,871158781.0,1.0417269271604805,1.0,5.0,2.5
0.2,0.5,100,1,0.0,0.0,474977047.0,621846300.0,474977047.0,1.3092133692093968,1.0,5.0,2.5
0.2,0.55,10,0,0.2,0.3636,478808726.0,478808726.0,513293095.0,1.0,1.072021179079347,5.0,2.75
0.2,0.55,10,1,0.2,0.3636,180322682.0,180322682.0,280792338.0,1.0,1.5571659365625452,5.0,2.75
0.2,0.55,50,0,0.0,0.0,673321695.0,678808689.0,673321695.0,1.0081491418451918,1.0,5.0,2.75
0.2,0.55,50,1,0.0,0.0,367620538.0,380322529.0,367620538.0,1.0345519079785472,1.0,5.0,2.75
0.2,0.55,100,0,0.0,0.0,873357445.0,928808689.0,873357445.0,1.0634920379020758,1.0,5.0,2.75
0.2,0.55,100,1,0.0,0.0,476155788.0,630322524.0,476155788.0,1.3237737309621866,1.0,5.0,2.75
0.2,0.6,10,0,0.2,0.3333,497781745.0,497781745.0,515498298.0,1.0,1.0355910058533786,5.0,3.0
0.2,0.6,10,1,0.2,0.3333,188459523.0,188459523.0,281980984.0,1.0,1.4962416306232507,5.0,3.0
0.2,0.6,50,0,0.0,0.0,675526898.0,697781581.0,675526898.0,1.032944184851689,1.0,5.0,3.0
0.2,0.6,50,1,0.0,0.0,368809184.0,388459483.0,368809184.0,1.0532803949914653,1.0,5.0,3.0
0.2,0.6,100,0,0.0,0.0,875562648.0,947781481.0,875562648.0,1.082482770553273,1.0,5.0,3.0
0.2,0.6,100,1,0.0,0.0,477344434.0,638459433.0,477344434.0,1.3375235731773505,1.0,5.0,3.0
0.2,0.65,10,0,0.2,0.3077,514313195.0,514313195.0,517692872.0,1.0,1.0065712430341205,5.0,3.25
0.2,0.65,10,1,0.2,0.3077,196985847.0,196985847.0,283182734.0,1.0,1.4375790865828042,5.0,3.25
0.2,0.65,50,0,0.0,0.0,677721472.0,714312868.0,677721472.0,1.0539917908931178,1.0,5.0,3.25
0.2,0.65,50,1,0.0,0.0,370010934.0,396985621.0,370010934.0,1.0729024050948721,1.0,5.0,3.25
0.2,0.65,100,0,0.0,0.0,877757222.0,964312478.0,877757222.0,1.0986095629071337,1.0,5.0,3.25
0.2,0.65,100,1,0.0,0.0,478546184.0,646985536.0,478546184.0,1.3519813920405224,1.0,5.0,3.25
0.2,0.7,10,0,0.0,0.0,519884922.0,529885756.0,519884922.0,1.0192366302171771,1.0,5.0,3.5
0.2,0.7,10,1,0.2,0.2857,205534079.0,205534079.0,284373341.0,1.0,1.383582432575573,5.0,3.5
0.2,0.7,50,0,0.0,0.0,679913522.0,729885703.0,679913522.0,1.07349784845138,1.0,5.0,3.5
0.2,0.7,50,1,0.0,0.0,371201541.0,405533947.0,371201541.0,1.0924899339251397,1.0,5.0,3.5
0.2,0.7,100,0,0.0,0.0,879949272.0,979885653.0,879949272.0,1.1135706161479726,1.0,5.0,3.5
0.2,0.7,100,1,0.0,0.0,479736791.0,655533947.0,479736791.0,1.3664450158878891,1.0,5.0,3.5
0.2,0.75,10,0,0.0,0.0,522092993.0,544017700.0,522092993.0,1.0419938733021838,1.0,5.0,3.75
0.2,0.75,10,1,0.2,0.2667,214290544.0,214290544.0,285573634.0,1.0,1.3326469225818942,5.0,3.75
0.2,0.75,50,0,0.0,0.0,682121593.0,744017660.0,682121593.0,1.0907405184576822,1.0,5.0,3.75
0.2,0.75,50,1,0.0,0.0,372401834.0,414290464.0,372401834.0,1.1124823407824571,1.0,5.0,3.75
0.2,0.75,100,0,0.0,0.0,882157343.0,994017610.0,882157343.0,1.1268030787110956,1.0,5.0,3.75
0.2,0.75,100,1,0.0,0.0,480937084.0,664290364.0,480937084.0,1.3812417176796457,1.0,5.0,3.75
0.2,0.8,10,0,0.0,0.0,524299409.0,556964686.0,524299409.0,1.0623027156607,1.0,5.0,4.0
0.2,0.8,10,1,0.2,0.25,223802181.0,223802181.0,286758262.0,1.0,1.2813023569238586,5.0,4.0
0.2,0.8,50,0,0.0,0.0,684328009.0,756964446.0,684328009.0,1.1061427210997,1.0,5.0,4.0
0.2,0.8,50,1,0.0,0.0,373586462.0,423801745.0,373586462.0,1.1344140864504881,1.0,5.0,4.0
0.2,0.8,100,0,0.0,0.0,884363759.0,1006964276.0,884363759.0,1.1386313219558333,1.0,5.0,4.0
0.2,0.8,100,1,0.0,0.0,482121712.0,673801731.0,482121712.0,1.3975759942543304,1.0,5.0,4.0
0.2,0.85,10,0,0.0,0.0,526492064.0,569825223.0,526492064.0,1.0823054362316087,1.0,5.0,4.25
0.2,0.85,10,1,0.2,0.2353,234957494.0,234957494.0,287954237.0,1.0,1.2255588536367348,5.0,4.25
0.2,0.85,50,0,0.0,0.0,686520664.0,769825165.0,686520664.0,1.121343035058301,1.0,5.0,4.25
0.2,0.85,50,1,0.0,0.0,374782437.0,434957181.0,374782437.0,1.1605591352723927,1.0,5.0,4.25
0.2,0.85,100,0,0.0,0.0,886556414.0,1019825115.0,886556414.0,1.1503217380140685,1.0,5.0,4.25
0.2,0.85,100,1,0.0,0.0,483317687.0,684957007.0,483317687.0,1.417198305428454,1.0,5.0,4.25
0.2,0.9,10,0,0.0,0.0,528696420.0,581536292.0,528696420.0,1.0999436916936187,1.0,5.0,4.5
0.2,0.9,10,1,0.2,0.2222,248090750.0,248090750.0,289150971.0,1.0,1.1655048444974268,5.0,4.5
0.2,0.9,50,0,0.0,0.0,688725020.0,781536292.0,688725020.0,1.1347580954732848,1.0,5.0,4.5
0.2,0.9,50,1,0.0,0.0,375979171.0,448090329.0,375979171.0,1.1917956194440356,1.0,5.0,4.5
0.2,0.9,100,0,0.0,0.0,888760770.0,1031536292.0,888760770.0,1.1606456167051569,1.0,5.0,4.5
0.2,0.9,100,1,0.0,0.0,484514421.0,698090175.0,484514421.0,1.4408037093286021,1.0,5.0,4.5
0.2,0.95,10,0,0.0,0.0,530894451.0,593020297.0,530894451.0,1.1170210874929638,1.0,5.0,4.75
0.2,0.95,10,1,0.2,0.2105,263726139.0,263726139.0,290342843.0,1.0,1.1009255438271137,5.0,4.75
0.2,0.95,50,0,0.0,0.0,690923051.0,793020297.0,690923051.0,1.1477693439989165,1.0,5.0,4.75
0.2,0.95,50,1,0.0,0.0,377171043.0,463725513.0,377171043.0,1.229483338146932,1.0,5.0,4.75
0.2,0.95,100,0,0.0,0.0,890958801.0,1043020297.0,890958801.0,1.1706717480419164,1.0,5.0,4.75
0.2,0.95,100,1,0.0,0.0,485706293.0,713725309.0,485706293.0,1.4694586405121994,1.0,5.0,4.75
0.2,1.0,10,0,0.0,0.0,533094198.0,604224978.0,533094198.0,1.1334300396944106,1.0,5.0,5.0
0.2,1.0,10,1,0.2,0.2,281941393.0,281941393.0,291532834.0,1.0,1.0340192722251322,5.0,5.0
0.2,1.0,50,0,0.0,0.0,693122798.0,804224978.0,693122798.0,1.160292202652379,1.0,5.0,5.0
0.2,1.0,50,1,0.0,0.0,378361034.0,481939936.0,378361034.0,1.273756789659265,1.0,5.0,5.0
0.2,1.0,100,0,0.0,0.0,893158548.0,1054224978.0,893158548.0,1.180333525733664,1.0,5.0,5.0
0.2,1.0,100,1,0.0,0.0,486896284.0,731939501.0,486896284.0,1.5032760056965233,1.0,5.0,5.0
0.25,0.1,10,0,0.1,1.0,52187802.0,60499830.0,462992065.0,1.1592714711380256,8.871652900806207,4.0,0.4
0.25,0.1,10,1,0.1,1.0,35719564.0,60500326.0,207138828.0,1.6937588039988394,5.799030133738475,4.0,0.4
0.25,0.1,50,0,0.1,1.0,222235482.0,260499830.0,613032985.0,1.1721792922338117,2.758483836527958,4.0,0.4
0.25,0.1,50,1,0.1,1.0,146420124.0,260500326.0,273358668.0,1.7791292541181019,1.866947387641879,4.0,0.4
0.25,0.1,100,0,0.1,1.0,434795082.0,510499830.0,800584135.0,1.1741159252578666,1.8412906864480127,4.0,0.4
0.25,0.1,100,1,0.1,1.0,284795824.0,510500326.0,356133468.0,1.7925133832018547,1.250486973432588,4.0,0.4
0.25,0.15,10,0,0.15,1.0,55188040.0,60750933.0,465065923.0,1.100798886860269,8.426933136237489,4.0,0.6
0.25,0.15,10,1,0.15,1.0,43558690.0,60751385.0,208047907.0,1.3947018379111034,4.776266389094805,4.0,0.6
0.25,0.15,50,0,0.15,1.0,235231560.0,260750933.0,615106843.0,1.10848617847027,2.614899306028494,4.0,0.6
0.25,0.15,50,1,0.15,1.0,181882130.0,260751385.0,274267747.0,1.4336283888912011,1.507942242594146,4.0,0.6
0.25,0.15,100,0,0.15,1.0,460285960.0,510750933.0,802657993.0,1.1096383061521147,1.7438246280638237,4.0,0.6
0.25,0.15,100,1,0.05,0.3333,329093860.0,510751385.0,357042547.0,1.5519930545042682,1.0849261879270553,4.0,0.6
0.25,0.2,10,0,0.2,1.0,58211819.0,61001192.0,467127208.0,1.0479176402304144,8.024611084563428,4.0,0.8
0.25,0.2,10,1,0.2,1.0,52113957.0,61000652.0,208957488.0,1.1705242800887294,4.009626212033755,4.0,0.8
0.25,0.2,50,0,0.2,1.0,248250779.0,261001192.0,617168128.0,1.0513610190927134,2.4860672360669613,4.0,0.8
0.25,0.2,50,1,0.2,1.0,220377877.0,261000652.0,275177328.0,1.1843323638152663,1.2486613073235113,4.0,0.8
0.25,0.2,100,0,0.2,1.0,485799479.0,511001192.0,804719278.0,1.0518767806253657,1.6564844401572527,4.0,0.8
0.25,0.2,100,1,0.0625,0.3125,351111774.0,511000652.0,357952128.0,1.455378856079033,1.0194819841045832,4.0,0.8
0.25,0.25,10,0,0.25,1.0,61249007.0,61249007.0,469181397.0,1.0,7.660228630318856,4.0,1.0
0.25,0.25,10,1,0.25,1.0,61250226.0,61250226.0,209859133.0,1.0,3.426258916987506,4.0,1.0
0.25,0.25,50,0,0.25,1.0,261249007.0,261249007.0,619222317.0,1.0,2.370237973765772,4.0,1.0
0.25,0.25,50,1,0.1375,0.55,245624430.0,261250226.0,276078973.0,1.063616619894039,1.123988249051611,4.0,1.0
0.25,0.25,100,0,0.25,1.0,511249007.0,511249007.0,806773467.0,1.0,1.5780440762792523,4.0,1.0
0.25,0.25,100,1,0.0,0.0,358853773.0,511250226.0,358853773.0,1.4246756324337155,1.0,4.0,1.0
0.25,0.3,10,0,0.25,0.8333,173906431.0,173906431.0,471241644.0,1.0,2.7097424821512206,4.0,1.2
0.25,0.3,10,1,0.25,0.8333,92287979.0,92287979.0,210783455.0,1.0,2.2839751968130106,4.0,1.2
0.25,0.3,50,0,0.25,0.8333,373905653.0,373905653.0,621282564.0,1.0,1.6616024898666082,4.0,1.2
0.25,0.3,50,1,0.1375,0.4583,262909049.0,292287979.0,277003295.0,1.1117456021835141,1.0536088280476037,4.0,1.2
0.25,0.3,100,0,0.25,0.8333,623905485.0,623905485.0,808833714.0,1.0,1.296404236612858,4.0,1.2
0.25,0.3,100,1,0.0,0.0,359778095.0,542287979.0,359778095.0,1.5072845916314055,1.0,4.0,1.2
0.25,0.35,10,0,0.25,0.7143,253647757.0,253647757.0,473317899.0,1.0,1.8660440943698153,4.0,1.4
0.25,0.35,10,1,0.25,0.7143,112616882.0,112616882.0,211686172.0,1.0,1.8797019437991545,4.0,1.4
0.25,0.35,50,0,0.25,0.7143,453646983.0,453646983.0,623358819.0,1.0,1.3741055101428945,4.0,1.4
0.25,0.35,50,1,0.125,0.3571,277187780.0,312616636.0,277906012.0,1.127815360402973,1.0025911387579929,4.0,1.4
0.25,0.35,100,0,0.25,0.7143,703646755.0,703646755.0,810909969.0,1.0,1.1524390089740413,4.0,1.4
0.25,0.35,100,1,0.0,0.0,360680812.0,562616587.0,360680812.0,1.5598739059065887,1.0,4.0,1.4
0.25,0.4,10,0,0.25,0.625,311807606.0,311807606.0,475379415.0,1.0,1.524592106967397,4.0,1.6
0.25,0.4,10,1,0.25,0.625,128643963.0,128643963.0,212603544.0,1.0,1.6526507660526597,4.0,1.6
0.25,0.4,50,0,0.25,0.625,511807184.0,511807184.0,625420335.0,1.0,1.221984283440617,4.0,1.6
0.25,0.4,50,1,0.0,0.0,278823384.0,328643963.0,278823384.0,1.1786814946625854,1.0,4.0,1.6
0.25,0.4,100,0,0.25,0.625,761806835.0,761806835.0,812971485.0,1.0,1.0671622354241546,4.0,1.6
0.25,0.4,100,1,0.0,0.0,361598184.0,578643963.0,361598184.0,1.6002402351666678,1.0,4.0,1.6
0.25,0.45,10,0,0.25,0.5556,359368058.0,359368058.0,477452272.0,1.0,1.3285885079970017,4.0,1.8
0.25,0.45,10,1,0.2375,0.5278,141545754.0,141853795.0,213506286.0,1.0021762645031373,1.5083906084530094,4.0,1.8
0.25,0.45,50,0,0.25,0.5556,559367898.0,559367898.0,627493192.0,1.0,1.1217897813649649,4.0,1.8
0.25,0.45,50,1,0.0,0.0,279726126.0,341853675.0,279726126.0,1.22210134565693,1.0,4.0,1.8
0.25,0.45,100,0,0.25,0.5556,809367798.0,809367798.0,815044342.0,1.0,1.0070135530645363,4.0,1.8
0.25,0.45,100,1,0.0,0.0,362500926.0,591853561.0,362500926.0,1.6326953079286755,1.0,4.0,1.8
0.25,0.5,10,0,0.25,0.5,400126298.0,400126298.0,479489566.0,1.0,1.1983455433864034,4.0,2.0
0.25,0.5,10,1,0.2375,0.475,152414635.0,153452153.0,214411578.0,1.006807207195031,1.406765026206309,4.0,2.0
0.25,0.5,50,0,0.25,0.5,600125733.0,600125733.0,629530486.0,1.0,1.0489976539632904,4.0,2.0
0.25,0.5,50,1,0.0,0.0,280631418.0,353452113.0,280631418.0,1.2594887469085874,1.0,4.0,2.0
0.25,0.5,100,0,0.0,0.0,817081636.0,850125482.0,817081636.0,1.0404413029789352,1.0,4.0,2.0
0.25,0.5,100,1,0.0,0.0,363406218.0,603452063.0,363406218.0,1.6605441324617072,1.0,4.0,2.0
0.25,0.55,10,0,0.25,0.4545,428213883.0,428213883.0,481549389.0,1.0,1.1245534255600023,4.0,2.2
0.25,0.55,10,1,0.2375,0.4318,161255072.0,162503217.0,215332103.0,1.0077401906465304,1.3353508843430364,4.0,2.2
0.25,0.55,50,0,0.25,0.4545,628213706.0,628213706.0,631590309.0,1.0,1.005374927302207,4.0,2.2
0.25,0.55,50,1,0.0,0.0,281551943.0,362503017.0,281551943.0,1.287517369397092,1.0,4.0,2.2
0.25,0.55,100,0,0.0,0.0,819141459.0,878213601.0,819141459.0,1.072114701741644,1.0,4.0,2.2
0.25,0.55,100,1,0.0,0.0,364326743.0,612502840.0,364326743.0,1.6811909961822373,1.0,4.0,2.2
0.25,0.6,10,0,0.25,0.4167,452051176.0,452051176.0,483624691.0,1.0,1.0698450013544485,4.0,2.4
0.25,0.6,10,1,0.2375,0.3958,169083066.0,170599448.0,216244593.0,1.0089682665205515,1.278925194081825,4.0,2.4
0.25,0.6,50,0,0.0,0.0,633665611.0,652050809.0,633665611.0,1.0290140378156012,1.0,4.0,2.4
0.25,0.6,50,1,0.0,0.0,282464433.0,370599390.0,282464433.0,1.3120214324470365,1.0,4.0,2.4
0.25,0.6,100,0,0.0,0.0,821216761.0,902050464.0,821216761.0,1.098431628333509,1.0,4.0,2.4
0.25,0.6,100,1,0.0,0.0,365239233.0,620599390.0,365239233.0,1.6991586169495652,1.0,4.0,2.4
0.25,0.65,10,0,0.25,0.3846,473071549.0,473071549.0,485684002.0,1.0,1.0266607726181394,4.0,2.6
0.25,0.65,10,1,0.2375,0.3654,177800464.0,178344887.0,217152137.0,1.0030619886346304,1.2213249173522966,4.0,2.6
0.25,0.65,50,0,0.0,0.0,635724922.0,673070790.0,635724922.0,1.058745326331567,1.0,4.0,2.6
0.25,0.65,50,1,0.0,0.0,283371977.0,378344832.0,283371977.0,1.3351526004986725,1.0,4.0,2.6
0.25,0.65,100,0,0.0,0.0,823276072.0,923070428.0,823276072.0,1.121216150200464,1.0,4.0,2.6
0.25,0.65,100,1,0.0,0.0,366146777.0,628344832.0,366146777.0,1.7161009504120257,1.0,4.0,2.6
0.25,0.7,10,0,0.0,0.0,487756382.0,492347793.0,487756382.0,1.0094133283939275,1.0,4.0,2.8
0.25,0.7,10,1,0.25,0.3571,185664187.0,185664187.0,218058450.0,1.0,1.1744777144339635,4.0,2.8
0.25,0.7,50,0,0.0,0.0,637797302.0,692347713.0,637797302.0,1.0855293850082797,1.0,4.0,2.8
0.25,0.7,50,1,0.0,0.0,284278290.0,385664187.0,284278290.0,1.3566431224839575,1.0,4.0,2.8
0.25,0.7,100,0,0.0,0.0,825348452.0,942347664.0,825348452.0,1.1417573531718455,1.0,4.0,2.8
0.25,0.7,100,1,0.0,0.0,367053090.0,635664187.0,367053090.0,1.7318044836511253,1.0,4.0,2.8
0.25,0.75,10,0,0.0,0.0,489818212.0,509920844.0,489818212.0,1.041041005637414,1.0,4.0,3.0
0.25,0.75,10,1,0.25,0.3333,192853666.0,192853666.0,218965399.0,1.0,1.1353966120612922,4.0,3.0
0.25,0.75,50,0,0.0,0.0,639859132.0,709920534.0,639859132.0,1.109495041167905,1.0,4.0,3.0
0.25,0.75,50,1,0.0,0.0,285185239.0,392853666.0,285185239.0,1.3775385688878519,1.0,4.0,3.0
0.25,0.75,100,0,0.0,0.0,827410282.0,959920377.0,827410282.0,1.1601504089116457,1.0,4.0,3.0
0.25,0.75,100,1,0.0,0.0,367960039.0,642853666.0,367960039.0,1.7470746762259148,1.0,4.0,3.0
0.25,0.8,10,0,0.0,0.0,491876658.0,525615039.0,491876658.0,1.0685911405863053,1.0,4.0,3.2
0.25,0.8,10,1,0.25,0.3125,199912395.0,199912395.0,219890249.0,1.0,1.099933043171235,4.0,3.2
0.25,0.8,50,0,0.0,0.0,641917578.0,725614949.0,641917578.0,1.13038647619025,1.0,4.0,3.2
0.25,0.8,50,1,0.0,0.0,286110089.0,399912151.0,286110089.0,1.3977562007608897,1.0,4.0,3.2
0.25,0.8,100,0,0.0,0.0,829468728.0,975614899.0,829468728.0,1.176192502582207,1.0,4.0,3.2
0.25,0.8,100,1,0.0,0.0,368884889.0,649912151.0,368884889.0,1.7618291515324174,1.0,4.0,3.2
0.25,0.85,10,0,0.0,0.0,493933927.0,541165179.0,493933927.0,1.095622611483418,1.0,4.0,3.4
0.25,0.85,10,1,0.25,0.2941,207000560.0,207000560.0,220789571.0,1.0,1.066613399499982,4.0,3.4
0.25,0.85,50,0,0.0,0.0,643974847.0,741165179.0,643974847.0,1.1509225592471006,1.0,4.0,3.4
0.25,0.85,50,1,0.0,0.0,287009411.0,407000493.0,287009411.0,1.418073684698792,1.0,4.0,3.4
0.25,0.85,100,0,0.0,0.0,831525997.0,991165179.0,831525997.0,1.1919833926731698,1.0,4.0,3.4
0.25,0.85,100,1,0.0,0.0,369784211.0,657000493.0,369784211.0,1.7767132112625543,1.0,4.0,3.4
0.25,0.9,10,0,0.0,0.0,496003011.0,555379961.0,496003011.0,1.1197108660294,1.0,4.0,3.6
0.25,0.9,10,1,0.25,0.2778,214693049.0,214693049.0,221701586.0,1.0,1.0326444523129392,4.0,3.6
0.25,0.9,50,0,0.0,0.0,646043931.0,755379809.0,646043931.0,1.1692390760962044,1.0,4.0,3.6
0.25,0.9,50,1,0.0,0.0,287921426.0,414692755.0,287921426.0,1.4402983507035005,1.0,4.0,3.6
0.25,0.9,100,0,0.0,0.0,833595081.0,1005379709.0,833595081.0,1.2060768254461425,1.0,4.0,3.6
0.25,0.9,100,1,0.0,0.0,370696226.0,664692701.0,370696226.0,1.793092711442927,1.0,4.0,3.6
0.25,0.95,10,0,0.0,0.0,498065665.0,569067002.0,498065665.0,1.1425541690371288,1.0,4.0,3.8
0.25,0.95,10,1,0.0,0.0,222611220.0,222622012.0,222611220.0,1.0000484791377542,1.0,4.0,3.8
0.25,0.95,50,0,0.0,0.0,648106585.0,769066843.0,648106585.0,1.1866363663007682,1.0,4.0,3.8
0.25,0.95,50,1,0.0,0.0,288831060.0,422621782.0,288831060.0,1.4632144548442956,1.0,4.0,3.8
0.25,0.95,100,0,0.0,0.0,835657735.0,1019066793.0,835657735.0,1.2194786816638512,1.0,4.0,3.8
0.25,0.95,100,1,0.0,0.0,371605860.0,672621682.0,371605860.0,1.810040568251534,1.0,4.0,3.8
0.25,1.0,10,0,0.0,0.0,500134614.0,582359972.0,500134614.0,1.1644064531794234,1.0,4.0,4.0
0.25,1.0,10,1,0.0,0.0,223525199.0,231340104.0,223525199.0,1.0349620760207892,1.0,4.0,4.0
0.25,1.0,50,0,0.0,0.0,650175534.0,782359792.0,650175534.0,1.2033054938053083,1.0,4.0,4.0
